Latitude,Longitude,Wind,Pressure,Storm_Type
33.9,-75,30,1011,tropical depression
34.2,-75,30,1011,tropical depression
34.4,-74.9,30,1011,tropical depression
34.6,-74.7,30,1011,tropical depression
34.8,-74.5,30,1011,tropical depression
35.2,-73.8,30,1010,tropical depression
35.9,-72.7,30,1010,tropical depression
36.8,-71.2,30,1010,tropical depression
23.8,-81.4,30,1009,tropical depression
23.4,-82.4,30,1007,tropical depression
23.4,-83.3,30,1007,tropical depression
23.5,-84,30,1007,tropical depression
23.7,-84.6,30,1005,tropical depression
23.8,-85.4,30,1003,tropical depression
23.8,-86.2,30,1003,tropical depression
23.9,-86.8,30,1003,tropical depression
24,-87.3,30,1003,tropical depression
24.1,-87.8,30,1003,tropical depression
24.4,-88,35,1003,tropical storm
24.8,-87.9,40,1003,tropical storm
25.1,-87.7,45,1002,tropical storm
25.5,-87.2,50,999,tropical storm
26,-86.8,55,995,tropical storm
26.9,-86.2,60,991,tropical storm
27.9,-85.5,65,988,hurricane
29,-84.8,70,983,hurricane
30.1,-84.1,70,981,hurricane
30.3,-84,65,982,hurricane
30.6,-83.8,60,984,tropical storm
31.4,-82.8,50,989,tropical storm
32.4,-81.2,50,990,tropical storm
33.6,-79.2,50,991,tropical storm
34.9,-77.2,55,993,tropical storm
35.8,-75.5,60,995,extratropical
36,-74.1,60,997,extratropical
36.3,-72.6,60,998,extratropical
36.7,-71.3,60,998,extratropical
36.9,-70.1,60,998,extratropical
37,-69,60,998,extratropical
37.2,-68.4,60,997,extratropical
37.8,-68.2,60,996,extratropical
38.6,-68.5,55,995,extratropical
39.2,-69.3,55,995,extratropical
39.5,-70.3,55,995,extratropical
39.6,-71.2,50,996,extratropical
39.5,-71.8,45,997,extratropical
39.5,-72.3,40,998,extratropical
39.2,-72.5,35,1000,extratropical
39,-72.4,35,1002,extratropical
39.3,-72.3,30,1004,extratropical
39.5,-72.1,30,1007,extratropical
39.6,-71.8,25,1008,extratropical
39.9,-71.3,25,1009,extratropical
40.6,-70.7,25,1010,extratropical
41.7,-70,20,1010,extratropical
20,-48.5,35,1007,other low
20.5,-49.3,35,1007,tropical storm
21.2,-50.2,35,1006,tropical storm
22.2,-50.6,35,1003,tropical storm
23,-51.2,35,1000,tropical storm
23.9,-51.7,40,1000,tropical storm
24.8,-52.1,45,999,tropical storm
26,-52.4,45,998,tropical storm
27.3,-52.6,45,998,tropical storm
28.9,-53,45,998,tropical storm
30.5,-53.5,45,998,tropical storm
32.1,-53.8,45,998,subtropical storm
33.5,-53.5,45,998,subtropical storm
34.9,-53,45,998,subtropical storm
36.3,-51.5,45,998,tropical storm
38.3,-49.2,45,998,tropical storm
41.2,-46.8,45,998,tropical storm
44,-42.8,50,994,tropical storm
46.8,-38.6,55,990,extratropical
50.4,-34.4,55,985,extratropical
55.1,-30.3,55,984,extratropical
27.3,-80.2,30,1010,tropical depression
28,-80.7,35,1010,tropical storm
29,-81.2,45,1010,tropical storm
29.8,-81.5,45,1010,tropical storm
30.5,-81.7,40,1011,tropical storm
31.3,-81.5,40,1011,tropical storm
31.8,-80.7,40,1009,tropical storm
31.9,-80.1,40,1007,tropical storm
31.9,-79.5,40,1007,tropical storm
31.9,-78.7,40,1007,tropical storm
31.9,-77.9,40,1007,tropical storm
31.5,-77.2,40,1007,tropical storm
31.2,-76.6,40,1008,tropical storm
31.1,-75.9,40,1008,tropical storm
30.9,-75.7,40,1008,tropical storm
30.4,-76,30,1009,tropical depression
30.3,-76.1,30,1009,tropical depression
30.2,-76.2,30,1010,tropical depression
30.4,-76.3,30,1010,tropical depression
30.7,-76.4,30,1010,tropical depression
31.1,-76.6,25,1010,tropical depression
31.7,-77,25,1010,tropical depression
32,-77.8,25,1010,tropical depression
32.2,-78.3,30,1010,other low
32.4,-78.2,30,1011,other low
32.8,-77.7,30,1011,other low
33.2,-77,30,1011,other low
33.6,-76.5,30,1011,extratropical
34.3,-76.1,30,1011,extratropical
35,-76,25,1011,extratropical
35.5,-76.3,25,1011,extratropical
35.6,-76.9,25,1011,extratropical
35.4,-77.4,20,1012,extratropical
13.1,-19,20,1010,other low
13.3,-19.3,20,1010,other low
13.6,-19.6,20,1010,other low
14.1,-20,25,1010,other low
14.8,-20.8,25,1009,other low
15.5,-21.9,25,1009,other low
16.2,-23.2,25,1009,tropical depression
16.8,-24.5,30,1009,tropical depression
17.2,-25.8,30,1009,tropical depression
17.4,-27.3,30,1009,tropical depression
17.5,-28.7,35,1008,tropical storm
17.6,-29.8,35,1007,tropical storm
17.7,-30.8,35,1006,tropical storm
17.8,-31.8,40,1004,tropical storm
18,-32.8,40,1004,tropical storm
18.3,-33.8,40,1004,tropical storm
18.5,-34.9,40,1004,tropical storm
18.4,-36.2,40,1004,tropical storm
18.3,-37.4,40,1004,tropical storm
18.2,-38.6,40,1004,tropical storm
18.1,-39.7,40,1005,tropical storm
17.9,-40.7,35,1006,tropical storm
17.9,-41.8,35,1006,tropical storm
18,-42.9,35,1006,tropical storm
18.1,-44.3,35,1006,tropical storm
18.1,-45.6,35,1006,tropical storm
18.2,-46.8,35,1006,tropical storm
18.4,-47.8,35,1006,tropical storm
19,-48.9,35,1006,tropical storm
19.7,-50.3,35,1006,tropical storm
20,-52.1,35,1006,tropical storm
20,-53.7,35,1006,tropical storm
20,-54.9,35,1006,tropical storm
20,-56,35,1006,tropical storm
20.2,-56.9,30,1006,tropical depression
20.8,-57.5,30,1007,tropical depression
21.5,-58.2,30,1007,tropical depression
22.5,-59.2,30,1007,tropical depression
23.5,-60.3,30,1007,tropical depression
24.4,-61.7,30,1007,tropical depression
25.3,-62.9,35,1005,tropical storm
26.4,-63.7,40,1001,tropical storm
27.3,-64.3,50,997,tropical storm
28.2,-64.9,50,992,tropical storm
29.2,-65.3,55,988,tropical storm
30.3,-65.3,55,990,tropical storm
31.5,-64.8,55,990,tropical storm
32.2,-63.3,55,994,tropical storm
32.9,-61.5,55,994,tropical storm
33.8,-59.3,55,992,tropical storm
35.8,-55.1,60,990,tropical storm
38.1,-50.4,60,986,extratropical
41,-45,60,980,extratropical
45,-39.9,55,986,extratropical
13.2,-26.7,25,1008,other low
13.4,-27.3,30,1007,tropical depression
13.6,-27.8,30,1007,tropical depression
13.9,-28.4,30,1007,tropical depression
14.4,-29.3,30,1007,tropical depression
15.1,-30,35,1006,tropical storm
16,-30.7,40,1004,tropical storm
16.7,-31.3,40,1004,tropical storm
17.2,-31.7,45,1002,tropical storm
17.7,-32.1,45,1002,tropical storm
18.3,-32.4,40,1004,tropical storm
18.9,-32.7,40,1005,tropical storm
19.3,-33.3,40,1004,tropical storm
19.7,-33.8,45,999,tropical storm
20.3,-34.2,45,999,tropical storm
20.9,-34.8,40,1003,tropical storm
21.5,-35.4,35,1007,tropical storm
22,-35.9,35,1008,tropical storm
22.4,-36.3,35,1009,tropical storm
22.9,-36.8,35,1009,tropical storm
23.6,-37.4,40,1007,tropical storm
24.4,-38.1,40,1007,tropical storm
24.9,-39.2,35,1009,tropical storm
25.4,-40.4,30,1011,tropical depression
26.5,-41.4,30,1011,other low
27.6,-42.5,30,1012,other low
28.9,-42.5,35,1013,other low
29.8,-42.1,40,1014,other low
30.6,-41.2,40,1014,other low
31.6,-40.5,40,1014,other low
13.4,-59.8,50,1009,tropical storm
13.6,-61.2,50,1008,tropical storm
13.9,-62.6,55,1004,tropical storm
14,-64,55,1002,tropical storm
14.1,-65.5,60,995,tropical storm
14.2,-66.9,65,993,hurricane
14.2,-68.1,70,987,hurricane
14,-69.3,85,979,hurricane
13.8,-70.4,100,968,hurricane
13.5,-71.2,120,955,hurricane
13.4,-71.9,145,942,hurricane
13.4,-72.5,140,942,hurricane
13.4,-73.1,135,944,hurricane
13.4,-73.3,130,942,hurricane
13.5,-73.5,130,940,hurricane
13.7,-73.9,125,941,hurricane
14,-74.3,130,947,hurricane
14.2,-74.7,135,945,hurricane
14.5,-75,130,944,hurricane
14.9,-75,125,942,hurricane
15.4,-75,125,941,hurricane
15.9,-74.9,125,938,hurricane
16.6,-74.6,130,934,hurricane
17.5,-74.4,130,934,hurricane
18.3,-74.3,130,935,hurricane
18.4,-74.3,125,937,hurricane
19.3,-74.3,120,947,hurricane
20.1,-74.3,115,949,hurricane
20.7,-74.4,110,960,hurricane
21.4,-74.8,105,962,hurricane
22.2,-75.4,105,963,hurricane
23,-76,105,960,hurricane
23.8,-76.7,110,952,hurricane
24.7,-77.5,120,937,hurricane
25.7,-78.3,120,937,hurricane
26.7,-79,115,937,hurricane
27.7,-79.7,110,939,hurricane
28.9,-80.3,105,944,hurricane
29.7,-80.7,100,946,hurricane
30.7,-80.6,95,949,hurricane
31.6,-80.6,85,953,hurricane
32.1,-80.5,85,957,hurricane
32.5,-79.9,80,963,hurricane
33,-79.5,75,967,hurricane
33.5,-79,70,973,hurricane
33.9,-77.3,70,981,hurricane
34.7,-76,70,983,hurricane
35,-74.5,65,984,extratropical
35.2,-72.8,60,987,extratropical
35.3,-71.1,55,990,extratropical
23.2,-59.8,35,1007,tropical storm
23.5,-60.3,40,1005,tropical storm
23.8,-60.7,45,1002,tropical storm
24.1,-61.2,45,1001,tropical storm
24.4,-61.7,45,1001,tropical storm
24.7,-62.5,45,1001,tropical storm
25.1,-63.3,50,1000,tropical storm
25.7,-63.9,50,999,tropical storm
26.2,-64.5,55,995,tropical storm
26.7,-64.8,60,991,tropical storm
27.3,-65.1,75,980,hurricane
27.5,-65.2,90,969,hurricane
27.6,-65.2,75,970,hurricane
27.6,-65.2,60,985,tropical storm
27.2,-65.3,55,992,tropical storm
26.6,-65.4,50,997,tropical storm
26,-65.5,40,1002,tropical storm
25.5,-65.6,40,1002,tropical storm
25,-65.7,45,1000,tropical storm
24.6,-65.6,45,999,tropical storm
24.1,-65.5,55,996,tropical storm
24,-65.4,55,993,tropical storm
24.1,-65.3,55,992,tropical storm
24.3,-65.2,50,992,tropical storm
24.8,-65.2,50,992,tropical storm
25.4,-65.2,50,992,tropical storm
26,-65.3,50,992,tropical storm
26.5,-65.5,50,992,tropical storm
26.8,-65.6,50,991,tropical storm
27.1,-65.8,60,987,tropical storm
27.2,-66.2,70,980,hurricane
27.4,-66.6,75,976,hurricane
27.6,-66.8,85,973,hurricane
28,-66.9,95,969,hurricane
28.7,-66.8,105,962,hurricane
29.6,-66.5,115,954,hurricane
30.6,-66.2,120,950,hurricane
31.6,-65.3,110,956,hurricane
32.3,-64.7,105,959,hurricane
33,-63.9,95,962,hurricane
34,-62.1,85,967,hurricane
34.9,-60.5,75,972,hurricane
35.6,-58.9,70,975,hurricane
36.4,-56.5,65,977,hurricane
37.2,-54.2,65,974,hurricane
38,-52.6,75,965,hurricane
38.7,-51.1,75,960,hurricane
39,-49.8,75,961,hurricane
39.3,-48.7,75,961,hurricane
39.1,-48,70,962,hurricane
38.9,-47.2,70,963,hurricane
39.4,-46.4,65,964,hurricane
40.1,-45.8,65,965,hurricane
40.6,-45.5,65,965,hurricane
40.9,-45.1,65,966,hurricane
41.8,-43.6,65,966,hurricane
43.5,-41.9,60,966,tropical storm
45.6,-39.7,55,966,tropical storm
49,-38.5,55,966,extratropical
53,-38.5,50,967,extratropical
55.1,-38,50,968,extratropical
57,-37,50,969,extratropical
59,-36.5,50,969,extratropical
12.5,-80.7,20,1006,other low
12.3,-81.3,20,1005,other low
11.8,-81.7,20,1005,other low
11.4,-82,20,1005,other low
11.2,-82,20,1005,other low
11.1,-82,25,1005,other low
11,-81.8,25,1005,other low
10.9,-81.5,25,1005,other low
10.8,-81.2,25,1005,other low
10.7,-80.8,25,1005,other low
10.7,-80.4,25,1005,other low
10.9,-80,25,1004,other low
11.1,-79.7,30,1002,tropical depression
11.3,-79.4,30,1002,tropical depression
11.3,-79.3,35,1002,tropical storm
11.3,-79.2,40,1001,tropical storm
11.1,-79.1,45,1000,tropical storm
10.8,-79.1,50,998,tropical storm
10.6,-79.1,55,992,tropical storm
10.4,-79.2,60,986,tropical storm
10.5,-79.4,60,986,tropical storm
10.6,-79.6,60,987,tropical storm
10.8,-80,60,991,tropical storm
11,-80.4,60,994,tropical storm
11.2,-81.1,65,990,hurricane
11.2,-81.8,80,980,hurricane
11.1,-82.4,90,978,hurricane
11,-83,100,975,hurricane
11,-83.8,100,975,hurricane
11,-83.9,95,978,hurricane
10.9,-84.9,65,992,hurricane
10.7,-85.6,60,993,tropical storm
10.6,-86.2,60,994,tropical storm
10.3,-87.5,55,995,tropical storm
10,-88.8,50,997,tropical storm
9.7,-90.2,45,1000,tropical storm
9.4,-91.7,40,1003,tropical storm
9.1,-93.3,30,1005,tropical depression
35.8,-50.3,55,992,extratropical
35.1,-49.5,55,989,extratropical
34.4,-48.7,55,986,extratropical
33.7,-47.8,50,987,extratropical
33.2,-47,45,988,extratropical
32.7,-46.1,45,989,extratropical
32.3,-45.3,40,991,extratropical
32.1,-44.7,40,993,extratropical
31.9,-44.4,35,994,extratropical
31.6,-44.1,35,995,extratropical
31.1,-43.5,30,996,extratropical
31.1,-42.6,30,996,subtropical depression
31.3,-41.8,30,996,subtropical depression
31.7,-41.1,30,996,subtropical depression
32.1,-40.4,30,996,subtropical depression
32.8,-39.6,30,996,tropical depression
33.8,-39.2,35,994,tropical storm
35.4,-39.6,35,994,tropical storm
37.3,-40.7,40,992,tropical storm
39,-43,45,990,tropical storm
40,-46.3,45,990,tropical storm
39.9,-49.3,45,990,extratropical
38.5,-50.8,40,992,extratropical
36.3,-51.2,40,994,extratropical
34.7,-50,40,996,extratropical
32.8,-48.7,35,999,extratropical
31.9,-46.4,30,1001,extratropical
7.5,-49.6,30,1008,disturbance
7.8,-51.7,35,1008,disturbance
8.1,-53.9,35,1007,disturbance
8.6,-56.5,35,1007,disturbance
9.2,-58.9,40,1007,tropical storm
9.7,-60.5,40,1008,tropical storm
10.1,-61.1,45,1008,tropical storm
10.4,-62.1,45,1008,tropical storm
10.6,-62.6,45,1008,tropical storm
23.6,-88.6,35,1003,disturbance
24,-89.2,35,1000,disturbance
24.4,-89.8,35,999,disturbance
25,-90.3,40,997,disturbance
25.6,-90.6,45,996,tropical storm
26.2,-90.9,50,995,tropical storm
26.8,-91.5,50,994,tropical storm
27.3,-92.3,50,993,tropical storm
27.8,-93,45,993,tropical storm
28.5,-93.4,45,992,tropical storm
29.4,-93.6,45,991,tropical storm
29.8,-93.7,45,991,tropical storm
30.5,-93.8,40,993,tropical storm
31.6,-93.8,35,996,tropical storm
32.8,-93.6,30,999,tropical depression
34.2,-92.8,30,1000,tropical depression
35.5,-90.8,30,1001,tropical depression
36.7,-88.1,25,1002,other low
37.7,-84.4,25,1003,other low
38.9,-78.5,25,1003,other low
11.8,-35.9,20,1010,other low
12,-37.1,25,1010,tropical depression
12.4,-38.6,25,1010,tropical depression
12.8,-40.3,25,1010,tropical depression
13.3,-42.2,25,1009,tropical depression
13.8,-44.1,25,1010,tropical depression
14.3,-46,25,1011,tropical depression
14.8,-47.9,25,1011,tropical depression
15.4,-49.7,25,1011,tropical depression
10.3,-47.7,25,1011,other low
10.4,-49.1,30,1010,tropical depression
10.7,-50.6,35,1009,tropical storm
11,-52.2,40,1007,tropical storm
11.2,-53.8,45,1005,tropical storm
11.3,-55.4,40,1008,tropical storm
11.4,-57.1,35,1011,tropical storm
28.4,-85.4,30,1009,tropical depression
28,-84.6,35,1008,tropical storm
27.7,-83.9,40,1006,tropical storm
27.5,-83.1,45,1003,tropical storm
27.5,-82.7,50,1001,tropical storm
27.5,-82.2,35,1005,tropical storm
27.5,-81.3,30,1006,tropical depression
27.8,-80.4,30,1008,tropical depression
28.7,-79.5,30,1010,tropical depression
29.7,-78.6,30,1010,tropical depression
30.7,-78.1,30,1011,other low
15.5,-81.5,30,1008,other low
16.1,-82.7,35,1006,tropical storm
16.7,-83.6,40,1004,tropical storm
17.4,-84.4,45,1002,tropical storm
18.1,-85.3,50,999,tropical storm
18.8,-86.6,50,995,tropical storm
19.1,-87.6,50,995,tropical storm
19.2,-87.9,50,996,tropical storm
19.6,-88.9,40,998,tropical storm
19.9,-89.8,35,999,tropical storm
20.2,-90.9,40,996,tropical storm
20.4,-92.2,55,994,tropical storm
20.2,-93.3,60,987,tropical storm
20.2,-94.4,65,984,hurricane
20.3,-95.5,75,981,hurricane
20,-96.6,70,990,hurricane
20,-96.8,60,991,tropical storm
19.8,-98.3,25,1000,tropical depression
22.4,-66.8,25,1013,other low
22.7,-67.8,25,1013,other low
23.2,-68.7,25,1013,other low
24,-69.4,30,1013,tropical depression
24.9,-70,35,1012,tropical storm
25.8,-70.6,35,1012,tropical storm
26.8,-71.2,35,1012,tropical storm
27.7,-71.6,35,1012,tropical storm
28.5,-71.9,40,1009,tropical storm
29.2,-72.1,45,1006,tropical storm
29.7,-72.2,50,1002,tropical storm
30.2,-72.3,55,996,tropical storm
30.8,-72.3,60,992,tropical storm
31.5,-72.3,65,986,hurricane
32.3,-72.1,70,982,hurricane
33.2,-71.8,70,980,hurricane
34.2,-71,75,976,hurricane
35.4,-69.5,80,973,hurricane
36.8,-67.1,85,969,hurricane
38.2,-64.1,95,962,hurricane
39.4,-60.4,90,964,hurricane
40.7,-56.2,80,968,hurricane
42.2,-52,60,981,tropical storm
44,-48,50,988,extratropical
45.9,-44.3,40,991,extratropical
47.7,-40.5,35,994,extratropical
48.8,-37.8,35,996,extratropical
50.5,-36.5,35,998,extratropical
13.7,-45.8,25,1013,other low
13.7,-47.4,25,1010,other low
13.6,-49,25,1009,other low
13.6,-50.6,25,1010,other low
13.4,-52,25,1008,tropical depression
13.1,-53.4,30,1008,tropical depression
13,-55,35,1004,tropical storm
13,-56.6,40,1003,tropical storm
13,-58.4,40,1004,tropical storm
13.1,-59.6,40,1004,tropical storm
13.1,-60.3,40,1004,tropical storm
13.2,-61.2,40,1004,tropical storm
13.2,-62.2,35,1005,tropical storm
13.4,-64,35,1005,tropical storm
13.5,-65.7,35,1005,tropical storm
13.7,-67.5,30,1006,tropical depression
13.8,-69.2,30,1007,tropical wave
14,-71,30,1007,tropical wave
14.2,-72.9,30,1007,tropical wave
14.4,-75,30,1006,tropical wave
14.7,-76.8,30,1007,tropical wave
15.1,-78.6,25,1007,tropical wave
15.7,-80.5,25,1008,tropical wave
16.4,-82.5,25,1008,tropical wave
17.3,-84.6,25,1008,tropical wave
18,-86.4,25,1008,tropical wave
18.6,-87.8,25,1009,tropical wave
19.4,-88.8,25,1010,tropical wave
20,-89.7,25,1010,other low
20.5,-90.7,25,1009,other low
20.9,-91.6,25,1008,other low
21.4,-92.3,30,1006,tropical depression
21.6,-92.4,35,1005,tropical storm
22,-92.5,40,1003,tropical storm
22.8,-92.6,50,997,tropical storm
23.7,-93.1,60,986,tropical storm
24.4,-93.6,70,978,hurricane
25,-94.4,80,973,hurricane
25.6,-95.1,90,966,hurricane
26.3,-95.8,95,949,hurricane
27.1,-96.3,105,943,hurricane
27.8,-96.8,115,941,hurricane
28,-96.9,115,937,hurricane
28.2,-97.1,105,948,hurricane
28.7,-97.3,65,978,hurricane
29,-97.5,50,991,tropical storm
29.2,-97.4,45,995,tropical storm
29.3,-97.6,40,998,tropical storm
29.1,-97.5,35,998,tropical storm
29,-97.2,35,998,tropical storm
28.8,-96.8,35,997,tropical storm
28.6,-96.5,40,997,tropical storm
28.5,-96.2,40,997,tropical storm
28.4,-95.9,40,997,tropical storm
28.2,-95.4,40,996,tropical storm
28.1,-95,40,996,tropical storm
28.2,-94.6,40,995,tropical storm
28.5,-94.2,45,993,tropical storm
28.9,-93.8,45,994,tropical storm
29.4,-93.6,40,990,tropical storm
29.8,-93.5,40,991,tropical storm
30.1,-93.4,40,992,tropical storm
30.6,-93.1,35,996,tropical storm
31.3,-92.6,30,998,tropical depression
31.9,-92.2,25,999,tropical depression
32.5,-91.7,20,1001,tropical depression
33.4,-90.9,25,1001,tropical depression
34.1,-89.6,30,1000,tropical depression
34.9,-88.2,30,1002,extratropical
36,-87.1,25,1002,extratropical
36.5,-86.4,20,1004,extratropical
37.2,-85.6,20,1007,extratropical
37.9,-84.9,20,1009,extratropical
38.2,-84.7,15,1013,extratropical
16.1,-26.9,30,1008,tropical depression
16.2,-28.3,35,1007,tropical storm
16.3,-29.7,45,1006,tropical storm
16.3,-30.8,50,1004,tropical storm
16.3,-31.7,55,999,tropical storm
16.4,-32.5,65,994,hurricane
16.7,-33.4,80,983,hurricane
17.1,-34.2,95,970,hurricane
17.5,-35.1,100,967,hurricane
17.9,-36.1,100,967,hurricane
18.4,-37.3,100,967,hurricane
18.8,-38.5,100,967,hurricane
19.1,-39.7,100,967,hurricane
19.1,-41.1,100,967,hurricane
18.9,-42.6,95,973,hurricane
18.7,-44.1,95,973,hurricane
18.5,-45.5,95,973,hurricane
18.2,-46.7,95,973,hurricane
17.9,-47.9,100,969,hurricane
17.6,-49.2,100,965,hurricane
17.3,-50.4,100,959,hurricane
17,-51.5,105,952,hurricane
16.8,-52.6,110,945,hurricane
16.7,-53.9,115,944,hurricane
16.6,-55.1,125,943,hurricane
16.6,-56.4,135,933,hurricane
16.7,-57.8,150,929,hurricane
16.9,-59.2,155,926,hurricane
17.3,-60.6,155,915,hurricane
17.7,-61.8,155,914,hurricane
17.7,-61.9,155,914,hurricane
18.1,-63.1,155,914,hurricane
18.1,-63.3,155,915,hurricane
18.5,-64.4,155,915,hurricane
18.6,-64.7,150,916,hurricane
19.2,-66.2,150,916,hurricane
19.7,-67.6,145,920,hurricane
20.2,-69,145,921,hurricane
20.7,-70.4,145,922,hurricane
21.1,-71.8,140,919,hurricane
21.5,-73,135,924,hurricane
21.5,-73.2,135,925,hurricane
21.8,-74.7,135,927,hurricane
22,-76,140,925,hurricane
22.1,-77.2,145,924,hurricane
22.3,-77.9,145,924,hurricane
22.4,-78.3,130,930,hurricane
22.7,-79.3,110,941,hurricane
23.1,-80.2,95,938,hurricane
23.4,-80.9,100,932,hurricane
23.7,-81.3,115,930,hurricane
24.5,-81.5,115,931,hurricane
24.7,-81.5,115,931,hurricane
